Row ID,Order ID,Order Date,Ship Date,Shipping Period,Date Valididty ,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Price Per Unit,Profit Per Unit,Location,Product Category,Dates In Month
9547,CA-2011-166590,10-29-2011,02-11-2011,-260.00,Invalid Date,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",$75.88,2,0.00%,$35.66,47.00%,$37.94,$17.83,Central Indiana,Paper - (Office Supplies),10-01-11
9548,CA-2013-131744,06-19-2013,06-21-2013,2.00,Valid Date,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,$6.85,2,20.00%,$2.14,31.25%,$3.42,$1.07,East Pennsylvania,Paper - (Office Supplies),06-01-13
9549,CA-2013-131744,06-19-2013,06-21-2013,2.00,Valid Date,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,$4.63,2,70.00%,-$3.86,-83.33%,$2.31,-$1.93,East Pennsylvania,Binders - (Office Supplies),06-01-13
9550,CA-2013-131744,06-19-2013,06-21-2013,2.00,Valid Date,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,$453.60,3,20.00%,$90.72,20.00%,$151.20,$30.24,East Pennsylvania,Appliances - (Office Supplies),06-01-13
9551,CA-2012-160864,03-05-2012,06-05-2012,92.00,Valid Date,First Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123,West,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,$13.85,3,20.00%,$5.19,37.50%,$4.62,$1.73,West California,Binders - (Office Supplies),03-01-12
9552,CA-2012-147690,10-11-2012,11-14-2012,34.00,Valid Date,Standard Class,SC-20020,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,$577.58,6,20.00%,$43.32,7.50%,$96.26,$7.22,East Pennsylvania,Storage - (Office Supplies),10-01-12
9553,CA-2012-163923,05-30-2012,03-06-2012,-85.00,Invalid Date,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Springfield,Virginia,22153,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,$151.96,4,0.00%,$36.47,24.00%,$37.99,$9.12,South Virginia,Accessories - (Technology),05-01-12
9554,CA-2013-125724,09-23-2013,09-28-2013,5.00,Valid Date,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Broomfield,Colorado,80020,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,$68.43,7,20.00%,$8.55,12.50%,$9.78,$1.22,West Colorado,Furnishings - (Furniture),09-01-13
9555,CA-2012-111612,11-28-2012,02-12-2012,-290.00,Invalid Date,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",$71.12,5,20.00%,$9.78,13.75%,$14.22,$1.96,East Ohio,Furnishings - (Furniture),11-01-12
9556,CA-2012-111612,11-28-2012,02-12-2012,-290.00,Invalid Date,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,$3.01,2,20.00%,$0.56,18.75%,$1.50,$0.28,East Ohio,Fasteners - (Office Supplies),11-01-12
9557,CA-2012-156853,03-12-2012,05-12-2012,61.00,Valid Date,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Concord,New Hampshire,3301,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,$184.66,7,0.00%,$84.94,46.00%,$26.38,$12.13,East New Hampshire,Paper - (Office Supplies),03-01-12
9558,CA-2011-103086,10-17-2011,10-19-2011,2.00,Valid Date,Second Class,EB-14170,Evan Bailliet,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,$5.31,2,60.00%,-$1.59,-30.00%,$2.66,-$0.80,Central Texas,Furnishings - (Furniture),10-01-11
9559,CA-2013-129280,04-05-2013,06-05-2013,61.00,Valid Date,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,$132.52,5,20.00%,$34.79,26.25%,$26.50,$6.96,East Ohio,Accessories - (Technology),04-01-13
9560,CA-2013-129280,04-05-2013,06-05-2013,61.00,Valid Date,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,$195.64,5,20.00%,-$44.02,-22.50%,$39.13,-$8.80,East Ohio,Storage - (Office Supplies),04-01-13
9561,CA-2013-129280,04-05-2013,06-05-2013,61.00,Valid Date,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",$51.97,2,20.00%,$10.39,20.00%,$25.98,$5.20,East Ohio,Furnishings - (Furniture),04-01-13
9562,CA-2013-129280,04-05-2013,06-05-2013,61.00,Valid Date,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),$431.98,3,20.00%,-$75.60,-17.50%,$143.99,-$25.20,East Ohio,Accessories - (Technology),04-01-13
9563,CA-2013-129280,04-05-2013,06-05-2013,61.00,Valid Date,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,$224.94,3,70.00%,-$164.95,-73.33%,$74.98,-$54.98,East Ohio,Machines - (Technology),04-01-13
9564,CA-2013-129280,04-05-2013,06-05-2013,61.00,Valid Date,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,$6.00,2,20.00%,$2.10,35.00%,$3.00,$1.05,East Ohio,Labels - (Office Supplies),04-01-13
9565,CA-2012-161242,01-06-2012,08-06-2012,213.00,Valid Date,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",$11.76,2,0.00%,$5.76,49.00%,$5.88,$2.88,West California,Paper - (Office Supplies),01-01-12
9566,CA-2011-130428,03-31-2011,03-31-2011,0.00,Valid Date,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black","$1,125.49",7,20.00%,$98.48,8.75%,$160.78,$14.07,South Florida,Chairs - (Furniture),03-01-11
9567,CA-2011-130428,03-31-2011,03-31-2011,0.00,Valid Date,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,$12.65,5,70.00%,-$10.12,-80.00%,$2.53,-$2.02,South Florida,Binders - (Office Supplies),03-01-11
9568,CA-2011-130428,03-31-2011,03-31-2011,0.00,Valid Date,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",$4.03,2,20.00%,$1.06,26.25%,$2.02,$0.53,South Florida,Art - (Office Supplies),03-01-11
9569,CA-2014-104388,06-07-2014,08-07-2014,61.00,Valid Date,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Fremont,Nebraska,68025,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,$79.96,4,0.00%,$22.39,28.00%,$19.99,$5.60,Central Nebraska,Phones - (Technology),06-01-14
9570,CA-2012-113131,09-24-2012,09-24-2012,0.00,Valid Date,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,$6.73,6,70.00%,-$4.49,-66.67%,$1.12,-$0.75,East Ohio,Binders - (Office Supplies),09-01-12
9571,CA-2012-113131,09-24-2012,09-24-2012,0.00,Valid Date,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",$33.57,2,20.00%,$1.68,5.00%,$16.78,$0.84,East Ohio,Storage - (Office Supplies),09-01-12
9572,CA-2012-113131,09-24-2012,09-24-2012,0.00,Valid Date,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,$15.84,2,20.00%,$5.54,35.00%,$7.92,$2.77,East Ohio,Envelopes - (Office Supplies),09-01-12
9573,CA-2012-113131,09-24-2012,09-24-2012,0.00,Valid Date,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",$24.42,1,20.00%,$7.94,32.50%,$24.42,$7.94,East Ohio,Labels - (Office Supplies),09-01-12
9574,CA-2012-113131,09-24-2012,09-24-2012,0.00,Valid Date,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,$17.12,5,20.00%,$1.93,11.25%,$3.42,$0.39,East Ohio,Art - (Office Supplies),09-01-12
9575,CA-2012-148495,08-13-2012,08-13-2012,0.00,Valid Date,Same Day,SF-20065,Sandra Flanagan,Consumer,United States,Pomona,California,91767,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,$31.56,3,0.00%,$10.41,33.00%,$10.52,$3.47,West California,Furnishings - (Furniture),08-01-12
9576,CA-2012-143147,05-26-2012,05-28-2012,2.00,Valid Date,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,$105.69,1,30.00%,-$28.69,-27.14%,$105.69,-$28.69,Central Texas,Chairs - (Furniture),05-01-12
9577,CA-2012-143147,05-26-2012,05-28-2012,2.00,Valid Date,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,$399.54,2,40.00%,-$79.91,-20.00%,$199.77,-$39.95,Central Texas,Machines - (Technology),05-01-12
9578,CA-2012-143147,05-26-2012,05-28-2012,2.00,Valid Date,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",$104.93,5,30.00%,-$4.50,-4.29%,$20.99,-$0.90,Central Texas,Chairs - (Furniture),05-01-12
9579,CA-2014-152975,09-15-2014,09-17-2014,2.00,Valid Date,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,"$1,079.85",3,0.00%,$323.96,30.00%,$359.95,$107.99,East New York,Phones - (Technology),09-01-14
9580,CA-2014-152975,09-15-2014,09-17-2014,2.00,Valid Date,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,$70.98,1,0.00%,$3.55,5.00%,$70.98,$3.55,East New York,Storage - (Office Supplies),09-01-14
9581,CA-2014-152975,09-15-2014,09-17-2014,2.00,Valid Date,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,$29.95,5,0.00%,$8.69,29.00%,$5.99,$1.74,East New York,Art - (Office Supplies),09-01-14
9582,CA-2014-152975,09-15-2014,09-17-2014,2.00,Valid Date,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",$589.41,5,10.00%,-$6.55,-1.11%,$117.88,-$1.31,East New York,Chairs - (Furniture),09-01-14
9583,CA-2013-107475,08-06-2013,12-06-2013,122.00,Valid Date,Standard Class,RS-19870,Roy Skaria,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,$9.65,6,20.00%,$3.50,36.25%,$1.61,$0.58,East Pennsylvania,Fasteners - (Office Supplies),08-01-13
9584,CA-2014-116127,06-26-2014,06-28-2014,2.00,Valid Date,Second Class,SB-20185,Sarah Brown,Consumer,United States,New York City,New York,10024,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,$400.78,1,20.00%,-$5.01,-1.25%,$400.78,-$5.01,East New York,Bookcases - (Furniture),06-01-14
9585,CA-2014-132584,08-27-2014,08-28-2014,1.00,Valid Date,First Class,HJ-14875,Heather Jas,Home Office,United States,Detroit,Michigan,48234,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",$53.72,4,0.00%,$13.97,26.00%,$13.43,$3.49,Central Michigan,Storage - (Office Supplies),08-01-14
9586,CA-2013-160598,08-27-2013,08-29-2013,2.00,Valid Date,First Class,SV-20815,Stuart Van,Corporate,United States,Miami,Florida,33142,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,$31.01,1,20.00%,$11.24,36.25%,$31.01,$11.24,South Florida,Paper - (Office Supplies),08-01-13
9587,CA-2013-108630,11-19-2013,11-19-2013,0.00,Valid Date,Same Day,BE-11410,Bobby Elias,Consumer,United States,Concord,California,94521,West,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,$61.12,5,20.00%,$22.16,36.25%,$12.22,$4.43,West California,Binders - (Office Supplies),11-01-13
9588,US-2014-129203,04-18-2014,04-23-2014,5.00,Valid Date,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,$195.14,4,20.00%,-$43.91,-22.50%,$48.78,-$10.98,Central Illinois,Storage - (Office Supplies),04-01-14
9589,CA-2014-110940,07-24-2014,07-29-2014,5.00,Valid Date,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Wheeling,Illinois,60090,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",$121.54,4,20.00%,$15.19,12.50%,$30.38,$3.80,Central Illinois,Art - (Office Supplies),07-01-14
9590,CA-2011-119172,11-05-2011,05-15-2011,-174.00,Invalid Date,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",$17.47,3,20.00%,$5.68,32.50%,$5.82,$1.89,Central Illinois,Paper - (Office Supplies),11-01-11
9591,CA-2011-119172,11-05-2011,05-15-2011,-174.00,Invalid Date,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,$104.58,9,80.00%,-$172.56,-165.00%,$11.62,-$19.17,Central Illinois,Binders - (Office Supplies),11-01-11
9592,US-2013-105452,07-29-2013,02-08-2013,-171.00,Invalid Date,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506,Central,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",$24.70,5,60.00%,-$9.88,-40.00%,$4.94,-$1.98,Central Texas,Furnishings - (Furniture),07-01-13
9593,US-2013-105452,07-29-2013,02-08-2013,-171.00,Invalid Date,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",$302.72,5,60.00%,-$378.40,-125.00%,$60.54,-$75.68,Central Texas,Furnishings - (Furniture),07-01-13
9594,CA-2014-108931,09-15-2014,09-20-2014,5.00,Valid Date,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,$8.56,2,0.00%,$3.85,45.00%,$4.28,$1.93,East New York,Paper - (Office Supplies),09-01-14
9595,CA-2014-108931,09-15-2014,09-20-2014,5.00,Valid Date,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,$11.56,2,0.00%,$5.66,49.00%,$5.78,$2.83,East New York,Paper - (Office Supplies),09-01-14
9596,CA-2014-104619,01-25-2014,01-30-2014,5.00,Valid Date,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",$25.86,3,0.00%,$6.72,26.00%,$8.62,$2.24,West California,Appliances - (Office Supplies),01-01-14
9597,CA-2014-104619,01-25-2014,01-30-2014,5.00,Valid Date,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,$276.78,2,20.00%,$89.95,32.50%,$138.39,$44.98,West California,Binders - (Office Supplies),01-01-14
9598,CA-2014-104619,01-25-2014,01-30-2014,5.00,Valid Date,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,$110.35,3,20.00%,$8.28,7.50%,$36.78,$2.76,West California,Phones - (Technology),01-01-14
9599,CA-2012-149517,09-19-2012,09-23-2012,4.00,Valid Date,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Sacramento,California,95823,West,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",$60.84,3,0.00%,$19.47,32.00%,$20.28,$6.49,West California,Furnishings - (Furniture),09-01-12
9600,CA-2012-116841,04-14-2012,04-18-2012,4.00,Valid Date,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Springfield,Oregon,97477,West,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,$35.21,1,20.00%,$2.64,7.50%,$35.21,$2.64,West Oregon,Appliances - (Office Supplies),04-01-12
9601,CA-2014-107797,09-05-2014,12-05-2014,91.00,Valid Date,Second Class,EB-13705,Ed Braxton,Corporate,United States,Mansfield,Texas,76063,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,$41.47,8,20.00%,$14.52,35.00%,$5.18,$1.81,Central Texas,Paper - (Office Supplies),09-01-14
9602,CA-2013-117604,05-09-2013,10-09-2013,153.00,Valid Date,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,$239.50,5,0.00%,$114.96,48.00%,$47.90,$22.99,South Arkansas,Paper - (Office Supplies),05-01-13
9603,CA-2011-130155,05-19-2011,05-22-2011,3.00,Valid Date,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,$34.20,5,0.00%,$9.23,27.00%,$6.84,$1.85,South Virginia,Supplies - (Office Supplies),05-01-11
9604,CA-2013-129861,06-18-2013,06-24-2013,6.00,Valid Date,Standard Class,DM-13345,Denise Monton,Corporate,United States,Rochester,New York,14609,East,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,$376.87,3,40.00%,-$213.56,-56.67%,$125.62,-$71.19,East New York,Tables - (Furniture),06-01-13
9605,CA-2012-138625,02-11-2012,05-11-2012,90.00,Valid Date,First Class,EG-13900,Emily Grady,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",$197.72,4,0.00%,$55.36,28.00%,$49.43,$13.84,South Virginia,Appliances - (Office Supplies),02-01-12
9606,US-2014-122672,05-11-2014,10-11-2014,153.00,Valid Date,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,43130,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,$70.72,4,20.00%,-$6.19,-8.75%,$17.68,-$1.55,East Ohio,Accessories - (Technology),05-01-14
9607,US-2014-122672,05-11-2014,10-11-2014,153.00,Valid Date,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,43130,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",$194.35,3,20.00%,-$43.73,-22.50%,$64.78,-$14.58,East Ohio,Storage - (Office Supplies),05-01-14
9608,CA-2014-117128,06-12-2014,09-12-2014,92.00,Valid Date,Second Class,BF-11080,Bart Folk,Consumer,United States,New York City,New York,10024,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",$21.60,6,0.00%,$9.94,46.00%,$3.60,$1.66,East New York,Paper - (Office Supplies),06-01-14
